plate	well	controlStatus	GeneID	GeneSymbol	LocusID	Accession	VehAvg	DrugAvg	ratio	FDR	Vnorm.1	Vnorm.2	Dnorm.1	Dnorm.2	Vraw.1	Vraw.2	Draw.1	Draw.2	Batch	SI_dev
1	G09	sample	M-031162-00	LOC388568	0	XM_373812167	0.8264222858	0.8819284506	1.0671644095	0.4764239463	0.8518583089	0.8009862628	0.8858871388	0.8779697624	107496	104604	101916	104064	1	0.0671644094071233
1	G10	sample	M-031618-00	LOC389892	0	XM_372254169	0.7000214739	0.6520199682	0.931428524	0.4319018885	0.7123543862	0.6876885615	0.6513334029	0.6527065335	89892	89808	74932	77364	1	-0.0685714759377307
1	G11	sample	M-031164-00	LOC401911	0	XM_377527167	0.8008980165	0.8941116842	1.1163864384	0.4066959428	0.8149298677	0.7868661654	0.8916588436	0.8965645248	102836	102760	102580	106268	1	0.116386438377677
1	G12	sample	M-031619-00	LOC389893	0	XM_374338169	0.7181082318	0.681220338	0.9486318467	0.5071905647	0.7341627704	0.7020536931	0.6783491534	0.6840915227	92644	91684	78040	81084	1	-0.0513681532519211
1	G13	sample	M-031166-00	LOC401915	0	XM_377529167	0.8072305248	0.8705674163	1.0784619629	0.4122814768	0.8026626516	0.8117983981	0.8809498974	0.8601849352	101288	106016	101348	101956	1	0.0784619628473158
1	G14	sample	M-031620-00	LOC389895	0	XM_372255169	0.738385269	0.8065070399	1.0922577599	0.4122814768	0.74690546	0.729865078	0.8057786586	0.8072354212	94252	95316	92700	95680	1	0.0922577599526841
1	G15	sample	M-031167-00	LOC390928	0	XM_372727167	0.7959892937	0.9482315846	1.1912617319	0.2282709618	0.8117283461	0.7802502412	0.950627586	0.9458355832	102432	101896	109364	112108	1	0.191261731991262
1	G16	sample	M-031621-00	LOC389896	0	XM_374339169	0.7182770843	0.662029246	0.9216906128	0.4606662987	0.738727316	0.6978268527	0.6366259866	0.6874325054	93220	91132	73240	81480	1	-0.0783093872483779
1	G17	sample	M-031169-00	LOC390937	0	XM_372730167	0.7712123826	0.729502988	0.9459171098	0.5071905647	0.7936920517	0.7487327136	0.7362400473	0.7227659287	100156	97780	84700	85668	1	-0.0540828902496098
1	G18	sample	M-031626-00	LOC392539	0	XM_373370169	0.8233027993	0.8919835814	1.0834210477	0.4122814768	0.8148981694	0.8317074291	0.8892249922	0.8947421706	102832	108616	102300	106052	1	0.0834210477755764
1	G19	sample	M-031172-00	LOC390940	0	XM_372732167	0.8619267207	0.9981852369	1.1580859636	0.2599853959	0.8666930819	0.8571603596	1.0085532492	0.9878172246	109368	111940	116028	117084	1	0.158085963539262
1	G20	sample	M-031628-00	LOC392546	0	XM_373372169	0.6745397564	0.7494583524	1.1110662422	0.4068247778	0.6743165069	0.674763006	0.7392649769	0.7596517279	85092	88120	85048	90040	1	0.111066242180128
1	G21	sample	M-031174-00	LOC401922	0	XM_377537167	0.8895341303	0.9160228062	1.0297781445	0.6986192314	0.9027339726	0.8763342879	0.9003164007	0.9317292117	113916	114444	103576	110436	1	0.0297781445918837
1	G22	sample	M-031629-00	LOC392549	0	XM_373373169	0.8736758107	0.5670258619	0.6490117443	0.0648017655	0.9013709486	0.8459806729	0.5398630089	0.5941887149	113744	110480	62108	70428	1	-0.350988255685778
1	G23	sample	M-031175-00	LOC401923	0	XM_377538167	0.9384064874	0.9834490249	1.0479989622	0.5575968115	0.966510817	0.9103021578	0.996696916	0.9702011339	121964	118880	114664	114996	1	0.0479989622352222
1	G24	sample	M-031631-00	LOC389899	0	XM_372258169	0.8646722959	0.9698342762	1.1216206196	0.3587093417	0.8642206197	0.865123972	0.9704460902	0.9692224622	109056	112980	111644	114880	1	0.121620619574289
1	H05	sample	M-031395-00	LOC400876	0	XM_379023168	0.9085377553	0.942328683	1.037192651	0.6928824075	0.940771852	0.8763036587	0.9714891694	0.9131681965	118716	114440	111764	108236	1	0.0371926509394016
1	H06	sample	M-032329-00	BRCC2	414899	NM_001001786170	0.7725894882	0.9192005361	1.1897657813	0.2395903182	0.7981615025	0.747017474	0.9156148952	0.9227861771	100720	97556	105336	109376	1	0.189765781349278
1	H07	sample	M-031396-00	LOC388830	0	XM_371418168	0.7519060583	0.7942292708	1.0562878993	0.4874055761	0.7367937237	0.7670183929	0.7935746323	0.7948839093	92976	100168	91296	94216	1	0.0562878993097748
1	H08	sample	M-032331-00	C10ORF55	414236	NM_001001791170	0.8516353839	0.9507583856	1.1163913614	0.4068247778	0.8567081385	0.8465626292	0.9675602378	0.9339565335	108108	110556	111312	110700	1	0.116391361467267
1	H09	sample	M-031398-00	LOC400877	0	XM_379025168	0.8397162554	0.8548978746	1.0180794633	0.8481312516	0.8482764086	0.8311561021	0.8871040645	0.8226916847	107044	108544	102056	97512	1	0.0180794633345192
1	H10	sample	M-032332-00	MGC33692	414918	NM_001001794170	0.7402610532	0.7997025922	1.0802980769	0.4157205294	0.7364450432	0.7440770633	0.7802232189	0.8191819654	92932	97172	89760	97096	1	0.0802980767920063
1	H11	sample	M-031406-00	LOC388828	0	XM_371416168	0.8162622192	0.9164034082	1.1226826216	0.4043452638	0.8224106506	0.8101137878	0.9365460172	0.8962607991	103780	105796	107744	106232	1	0.122682621582249
1	H12	sample	M-032333-00	MGC70857	414919	NM_001001795170	0.7845434845	0.7099340895	0.90490088	0.4606662987	0.8250099057	0.7440770633	0.7434372936	0.6764308855	104108	97172	85528	80176	1	-0.0950991199647138
1	H13	sample	M-031411-00	LOC400880	0	XM_379030168	0.885666517	0.8874078448	1.0019661213	0.9957939483	0.9085981457	0.8627348883	0.9349466291	0.8398690605	114656	112668	107560	99548	1	0.0019661212957427
1	H14	sample	M-032334-00	MGC21382	415117	NM_001001850170	0.7411466348	0.7927872293	1.0696766229	0.4752731668	0.7599017355	0.7223915341	0.8056743507	0.779900108	95892	94340	92688	92440	1	0.0696766228506662
1	H15	sample	M-031420-00	LOC400888	0	XM_375955168	0.8059220223	0.8900244093	1.1043554893	0.4122814768	0.8267850067	0.7850590379	0.9212475227	0.8588012959	104332	102524	105984	101792	1	0.104355489331316
1	H16	sample	M-032335-00	C14ORF37	145407	NM_001001872170	0.8707083854	0.894470993	1.0272911207	0.7230220152	0.8852365481	0.8561802227	0.9080699558	0.8808720302	111708	111812	104468	104408	1	0.0272911206535398
1	H17	sample	M-031422-00	LOC388846	0	XM_371423168	0.7324458825	0.8070067266	1.1017970691	0.4334947046	0.7497899992	0.7151017658	0.8478147491	0.7661987041	94616	93388	97536	90816	1	0.101797069082438
1	H18	sample	M-032336-00	LOC283174	283174	NM_001001873170	0.8194719431	0.8165020665	0.9963758655	0.9633194942	0.8302084159	0.8087354702	0.8394701158	0.7935340173	104764	105616	96576	94056	1	-0.00362413445046872
1	H19	sample	M-031423-00	LOC388847	0	XM_371424168	0.6923131092	0.6871327797	0.9925173603	0.9216880456	0.6975196133	0.6871066052	0.6765063802	0.6977591793	88020	89732	77828	82704	1	-0.0074826396189609
1	H20	sample	M-032337-00	VCX-C	425054	NM_001001888170	0.8546180605	0.9145238639	1.0700965801	0.4488634625	0.864664395	0.8445717261	0.9280623066	0.9009854212	109112	110296	106768	106792	1	0.0700965801160893
1	H21	sample	M-031424-00	LOC388849	0	XM_373945168	0.6668206811	0.7762583436	1.1641185787	0.2704219188	0.6561217212	0.677519641	0.7912450888	0.7612715983	82796	88480	91028	90232	1	0.164118578730146
1	H22	sample	M-032338-00	OR4E2	26686	NM_001001912170	0.9062760575	0.9820695265	1.083631768	0.4122814768	0.9256200967	0.8869320183	0.991238135	0.9729009179	116804	115828	114036	115316	1	0.083631767961607
1	H23	sample	M-031426-00	LOC388852	0	XM_371429168	0.8801564911	0.9115345989	1.0356506009	0.6697399563	0.8906252476	0.8696877345	0.9359201697	0.8871490281	112388	113576	107672	105152	1	0.0356506009659339
1	H24	sample	M-032339-00	OR2G2	81470	NM_001001915170	0.9426356299	1.0033590514	1.0644187634	0.5020738772	0.9648308107	0.920440449	1.0368206947	0.9698974082	121752	120204	119280	114960	1	0.0644187633875697
1	I05	sample	M-031179-00	LOC390956	0	XM_372741167	0.8847582697	0.8289332274	0.9369036219	0.536613831	0.9246691497	0.8448473896	0.7966691005	0.8611973542	116684	110332	91652	102076	1	-0.0630963780898978
1	I06	sample	M-031632-00	LOC401577	0	XM_379694169	0.8358777101	0.8447240076	1.0105832436	0.9006692355	0.859497583	0.8122578373	0.8400959633	0.8493520518	108460	106076	96648	100672	1	0.0105832435685029
1	I07	sample	M-031184-00	LOC390980	0	XM_372753167	0.8107325492	0.8333738627	1.0279269823	0.761843294	0.8432363896	0.7782287088	0.818678071	0.8480696544	106408	101632	94184	100520	1	0.0279269822364252
1	I08	sample	M-031633-00	LOC401623	0	XM_377072169	0.7756594439	0.7370208864	0.9501861831	0.5071905647	0.7858625882	0.7654562997	0.7448976044	0.7291441685	99168	99964	85696	86424	1	-0.0498138168772051
1	I09	sample	M-031196-00	LOC400669	0	XM_378766167	0.7711500762	0.7854389163	1.0185292598	0.8481312516	0.7963547032	0.7459454493	0.7603351761	0.8105426566	100492	97416	87472	96072	1	0.0185292597901108
1	I10	sample	M-031634-00	LOC401624	0	XM_377073169	0.6969149512	0.5437655279	0.7802466097	0.2779475763	0.7397416594	0.654088243	0.5128820277	0.5746490281	93348	85420	59004	68112	1	-0.219753390333061
1	I11	sample	M-031199-00	LOC388489	0	XM_373786167	0.9324095788	0.9387820513	1.0068344133	0.9312223233	0.9460020604	0.9188170973	0.9264976878	0.9510664147	119376	119992	106588	112728	1	0.00683441327132184
1	I12	sample	M-031635-00	LOC401613	0	XM_379720169	0.7686425871	0.8329857476	1.0837101165	0.4467343282	0.7984150884	0.7388700859	0.8209728452	0.8449986501	100752	96492	94448	100156	1	0.0837101164776386
1	I13	sample	M-031203-00	LOC388491	0	XM_371125167	0.8649018773	1.0119220161	1.1699847609	0.2779475763	0.8923686504	0.8374351042	0.9983310733	1.025512959	112608	109364	114852	121552	1	0.169984760940696
1	I14	sample	M-031636-00	LOC389904	0	XM_372268169	0.7901579674	0.9021787058	1.1417700549	0.2779475763	0.7874158016	0.7929001332	0.9043844094	0.8999730022	99364	103548	104044	106672	1	0.141770054877257
1	I15	sample	M-031205-00	LOC388494	0	XM_373788167	0.7908910118	0.8702330516	1.1003198147	0.4122814768	0.7745780173	0.8072040063	0.8765689649	0.8638971382	97744	105416	100844	102396	1	0.100319814697887
1	I16	sample	M-031637-00	LOC401621	0	XM_379730169	0.7508324139	0.6903958683	0.9195072769	0.4122814768	0.7575877645	0.7440770633	0.6953165745	0.685475162	95600	97172	79992	81248	1	-0.0804927231844965
1	I17	sample	M-031206-00	LOC388496	0	XM_373789167	0.9297820224	0.9457639014	1.0171888449	0.8461016443	0.9654647753	0.8940992695	0.9549389799	0.9365888229	121832	116764	109860	111012	1	0.0171888449281337
1	I18	sample	M-031638-00	LOC401622	0	XM_377071169	0.7895723542	0.7594181093	0.9618093962	0.5895931942	0.798098106	0.7810466024	0.7717047391	0.7471314795	100712	102000	88780	88556	1	-0.0381906037358063
1	I19	sample	M-031207-00	LOC400673	0	XM_375560167	0.8244448032	0.7688510857	0.9325682966	0.4400016304	0.8372137253	0.811675881	0.7614130246	0.7762891469	105648	106000	87596	92012	1	-0.0674317033567199
1	I20	sample	M-031639-00	LOC392559	0	XM_373378169	0.9247727545	0.8971462067	0.9701261227	0.7046185473	0.948125842	0.9014196671	0.9109905775	0.8833018359	119644	117720	104804	104696	1	-0.029873877354273
1	I21	sample	M-031208-00	LOC388497	0	XM_373790167	0.8715737997	0.9258674396	1.0622937953	0.5033415167	0.9029558602	0.8401917393	0.9409964883	0.9107383909	113944	109724	108256	107948	1	0.0622937952765141
1	I22	sample	M-031642-00	LOC402388	0	XM_378103169	0.8578124487	0.8504035417	0.9913630224	0.9156929997	0.8697361122	0.8458887851	0.8660338653	0.8347732181	109752	110468	99632	98944	1	-0.00863697765363514
1	I23	sample	M-031211-00	LOC401895	0	XM_377500167	0.9911774787	1.0091803088	1.0181630742	0.8371365455	1.0289880339	0.9533669234	0.9977747644	1.0205858531	129848	124504	114788	120968	1	0.0181630742099994
1	I24	sample	M-031644-00	LOC401616	0	XM_379722169	0.9867383875	1.0112929125	1.0248845341	0.7510627704	1.0082256914	0.9652510835	1.0175237301	1.005062095	127228	126056	117060	119128	1	0.0248845341503898
1	J05	sample	M-031427-00	LOC388853	0	XM_371430168	0.8215027094	0.8090142433	0.9847980221	0.8817577862	0.849829622	0.7931757967	0.8408956573	0.7771328294	107240	103584	96740	92112	1	-0.0152019778606467
1	J06	sample	M-032340-00	OR56A1	120796	NM_001001917170	0.8419388356	0.9473768436	1.1252323845	0.4122814768	0.8710991362	0.812778535	0.9854664302	0.909287257	109924	106144	113372	107776	1	0.125232384517411
1	J07	sample	M-031430-00	LOC402036	0	XM_377696168	0.8380566436	0.860572947	1.0268672811	0.7973306601	0.8570251208	0.8190881664	0.8978130107	0.8233328834	108148	106968	103288	97588	1	0.0268672811342174
1	J08	sample	M-032341-00	OR4C15	81309	NM_001001920170	0.7371267751	0.6146717579	0.8338752284	0.4106822967	0.7440209208	0.7302326294	0.6703869824	0.5589565335	93888	95364	77124	66252	1	-0.166124771594937
1	J09	sample	M-031432-00	LOC391298	0	XM_372889168	0.8735744453	0.8881017296	1.0166297038	0.8842813981	0.8962675331	0.8508813575	0.9327909322	0.843412527	113100	111120	107312	99968	1	0.0166297038313787
1	J10	sample	M-032342-00	C9ORF47	286223	NM_001001938170	0.8319887974	0.8540390732	1.0265030923	0.738275083	0.8513828354	0.8125947593	0.8631132436	0.8449649028	107436	106120	99296	100152	1	0.0265030922534453
1	J11	sample	M-031433-00	LOC388854	0	XM_371431168	0.7421859931	0.7281755062	0.9811226741	0.8239367548	0.7497899992	0.7345819869	0.7458016063	0.710549406	94616	95932	85800	84220	1	-0.0188773259414721
1	J12	sample	M-032343-00	OR5W2	390148	NM_001001960170	0.893455175	0.9077140738	1.0159592772	0.8550083475	0.9209287582	0.8659815918	0.9274016898	0.8880264579	116212	113092	106692	105256	1	0.0159592772519339
1	J13	sample	M-031435-00	LOC400890	0	XM_379036168	0.7784891497	0.9539914834	1.2254396658	0.2282709618	0.7475077264	0.8094705729	0.9671082368	0.94087473	94328	105712	111260	111520	1	0.225439665830801
1	J14	sample	M-032344-00	OR2L8	391190	NM_001001963170	0.7557611983	0.7439359325	0.9843531716	0.8351440713	0.752896426	0.7586259706	0.7538680853	0.7340037797	95008	99072	86728	87000	1	-0.0156468284249041
1	J15	sample	M-031436-00	LOC400891	0	XM_375963168	0.9222342187	0.899131518	0.9749492046	0.7604144551	0.9192804501	0.9251879872	0.9278189215	0.8704441145	116004	120824	106740	103172	1	-0.025050795321625
1	J16	sample	M-032345-00	OR2T11	127077	NM_001001964170	0.8740266503	0.8774139563	1.003875518	0.9633194942	0.9049211506	0.84313215	0.8887034526	0.86612446	114192	110108	102240	102660	1	0.00387551798201735
1	J17	sample	M-031444-00	LOC388882	0	XM_371455168	0.8394707289	0.790195119	0.9413015747	0.5350375105	0.8536968064	0.8252446514	0.8290740934	0.7513161447	107728	107772	95380	89052	1	-0.0586984252739441
1	J18	sample	M-032346-00	OR5AT1	284532	NM_001001966170	0.9165836139	0.9212015512	1.0050382063	0.9573910212	0.9374752358	0.895691992	0.9484371197	0.8939659827	118300	116972	109112	105960	1	0.00503820625851126
1	J19	sample	M-031448-00	LOC388885	0	XM_373949168	0.8499070683	0.8604967759	1.0124598419	0.9035365322	0.8468499881	0.8529641484	0.8960745454	0.8249190065	106864	111392	103088	97776	1	0.0124598418998969
1	J20	sample	M-032347-00	C4B	432395	NM_001002029170	0.8933862063	0.8666964751	0.9701252033	0.7520578737	0.9141136382	0.8726587745	0.9057404124	0.8276525378	115352	113964	104200	98100	1	-0.0298747966560207
1	J21	sample	M-031451-00	LOC388887	0	XM_373950168	0.8628465088	0.7911847119	0.9169472251	0.4200201886	0.8921784611	0.8335145566	0.8091512812	0.7732181425	112584	108852	93088	91648	1	-0.0830527750474539
1	J22	sample	M-032348-00	DEFB108	245911	NM_001002035170	0.8856238433	0.865162202	0.9768957878	0.8327180904	0.9169664791	0.8542812074	0.8277528598	0.9025715443	115712	111564	95228	106980	1	-0.023104212195678
1	J23	sample	M-031453-00	LOC400920	0	XM_379041168	0.8188391318	0.8589072976	1.0489328907	0.5485412952	0.8399080751	0.7977701885	0.8717360314	0.8460785637	105988	104184	100288	100284	1	0.0489328907155682
1	J24	sample	M-032349-00	ASTL	431705	NM_001002036170	1.0210809307	0.9997809212	0.9791397441	0.8327180904	1.0540613361	0.9881005253	1.0252772852	0.9742845572	133012	129040	117952	115480	1	-0.0208602558911739
1	K01	sample	NA	NA	NA	NA	0.6578863769	0.4016132528	0.6104599015	0.2282709618	0.7030034076	0.6127693462	0.3412259657	0.46200054	88712	80024	39256	54760	1	-0.38954009848566
1	K05	sample	M-031213-00	LOC390874	0	XM_372702167	0.8564264421	0.8830153452	1.031046336	0.7341660282	0.8656470402	0.8472058441	0.849622753	0.9164079374	109236	110640	97744	108620	1	0.0310463359623161
1	K06	sample	M-031648-00	LOC392528	0	XM_373366169	0.8564539701	0.8552602876	0.9986062502	0.9904206969	0.8790870909	0.8338208493	0.8440248948	0.8664956803	110932	108892	97100	102704	1	-0.00139374980054174
1	K07	sample	M-031215-00	LOC390876	0	XM_372704167	0.9251176093	0.9738489254	1.0526758064	0.5450831525	0.9376971234	0.9125380952	0.9428044922	1.0048933585	118328	119172	108464	119108	1	0.0526758063624722
1	K08	sample	M-031649-00	LOC392531	0	XM_373367169	0.7863133789	0.8910596187	1.1332118245	0.3326735291	0.8000950947	0.772531663	0.8895031466	0.8926160907	100964	100888	102332	105800	1	0.133211824467738
1	K09	sample	M-031216-00	LOC390877	0	XM_372705167	0.9502632251	1.0066255545	1.0593123336	0.4764239463	0.9667010064	0.9338254437	1.017975731	0.995275378	121988	121952	117112	117968	1	0.0593123336400125
1	K10	sample	M-031650-00	LOC392533	0	XM_373368169	0.7926004403	0.7678038446	0.9687148852	0.6701528334	0.8060226642	0.7791782165	0.7670804214	0.7685272678	101712	101756	88248	91092	1	-0.0312851147787027
1	K11	sample	M-031218-00	LOC400675	0	XM_378776167	0.87079641	0.9677895091	1.111384358	0.4078923179	0.8922735557	0.8493192643	0.9690900873	0.9664889309	112596	110916	111488	114556	1	0.111384358026924
1	K12	sample	M-031652-00	LOC389905	0	XM_372272169	0.9100033519	1.0049730961	1.1043619719	0.4078923179	0.9205166812	0.8994900225	1.0031292375	1.0068169546	116160	117468	115404	119336	1	0.104361971861895
1	K13	sample	M-031224-00	LOC388503	0	XM_371134167	0.8487678261	0.9050964727	1.0663652	0.4752731668	0.8592122989	0.8383233533	0.8870692952	0.9231236501	108424	109480	102052	109416	1	0.066365200020392
1	K14	sample	M-031654-00	LOC392563	0	XM_373382169	0.8679604027	0.9072327556	1.0452467104	0.621143915	0.8757587764	0.8601620289	0.945168805	0.8692967063	110512	112332	108736	103036	1	0.0452467104260703
1	K15	sample	M-031225-00	LOC388504	0	XM_373793167	0.8414821647	0.9233445998	1.0972836247	0.4122814768	0.8376575006	0.8453068288	0.9381106359	0.9085785637	105704	110392	107924	107692	1	0.0972836246971263
1	K16	sample	M-031655-00	LOC401625	0	XM_377076169	0.7919882626	0.8158104792	1.0300790021	0.6769407881	0.7896980743	0.7942784508	0.8142275999	0.8173933585	99652	103728	93672	96884	1	0.0300790021474542
1	K17	sample	M-031231-00	LOC388507	0	XM_371140167	0.9484621621	1.0003440632	1.0547010763	0.5020738772	0.9679689357	0.9289553885	1.0061889364	0.9944991901	122148	121316	115756	117876	1	0.0547010763562015
1	K18	sample	M-031656-00	LOC389907	0	XM_372274169	0.8426966089	0.9147956076	1.0855574805	0.4122814768	0.8551866233	0.8302065945	0.9029240986	0.9266671166	107916	108420	103876	109836	1	0.085557480519725
1	K19	sample	M-031232-00	LOC388508	0	XM_371141167	0.811036207	0.8266074973	1.0191992543	0.8133129128	0.824914811	0.797157603	0.8221202323	0.8310947624	104096	104104	94580	98508	1	0.0191992542572146
1	K20	sample	M-031657-00	LOC389908	0	XM_374341169	0.7829955314	0.787567167	1.0058386484	0.9633194942	0.8113162691	0.7546747936	0.7467056083	0.8284287257	102380	98556	85904	98192	1	0.00583864845578086
1	K21	sample	M-031233-00	LOC388509	0	XM_371142167	0.9167223083	0.9576097148	1.0446017361	0.5530531158	0.9338933354	0.8995512811	0.9549737492	0.9602456803	117848	117476	109864	113816	1	0.0446017361332169
1	K22	sample	M-031659-00	LOC389910	0	XM_374343169	0.8867117594	0.8915906139	1.0055021877	0.9543286922	0.9224502734	0.8509732453	0.9187441327	0.864437095	116404	111132	105696	102460	1	0.00550218765969279
1	K23	sample	M-031234-00	LOC400677	0	XM_375575167	0.9270724002	0.9752015243	1.0519151731	0.5547057012	0.9655281718	0.8886166286	0.982024269	0.9683787797	121840	116048	112976	114780	1	0.0519151731187522
